datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7352.321,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,AP,AP,5313.193,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,BC,BC,3451.866,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,CE,CE,10573.832,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,DAY,DAY,1904.599,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,DEOK,DEOK,2887.527,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,SERC,SOUTH,DOM,DOM,16045.101,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2143.200,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,DUQ,DUQ,1422.747,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,DPL,EASTON,29.693,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,SERC,WEST,EKPC,EKPC,1338.919,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,JC,JC,2536.614,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,ME,ME,1742.167,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6745.920,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,WEST,ATSI,PAPWR,511.952,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PE,PE,4402.725,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3049.569,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,4528.942,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PN,PN,1876.301,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PS,PS,4986.639,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,RECO,RECO,165.410,False
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PEP,SMECO,382.379,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,PL,UGI,108.801,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RFC,MIDATL,AE,VMEU,94.826,True
8/1/2025 12:00:00 PM,8/1/2025 8:00:00 AM,RTO,RTO,RTO,RTO,92834.647,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1195.607,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4266.957,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3240.528,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,631.803,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7567.730,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,AP,AP,5448.042,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,BC,BC,3483.852,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,CE,CE,10986.678,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,DAY,DAY,1973.375,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,3044.063,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,16253.096,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2199.111,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1497.404,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,31.083,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1392.082,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,JC,JC,2609.948,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,ME,ME,1761.848,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7093.981,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,526.454,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PE,PE,4555.702,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3076.314,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,4603.653,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PN,PN,1931.421,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PS,PS,5034.025,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,170.387,False
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,392.022,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,111.827,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,94.905,True
8/1/2025 1:00:00 PM,8/1/2025 9:00:00 AM,RTO,RTO,RTO,RTO,95198.898,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1212.505,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4420.271,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3311.623,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,641.023,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7816.494,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,AP,AP,5565.095,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,BC,BC,3534.499,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,CE,CE,11419.671,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,DAY,DAY,2060.323,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,3149.072,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,16460.403,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2238.198,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1556.029,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,31.788,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1465.305,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,JC,JC,2687.371,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,ME,ME,1803.560,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7274.014,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,28.000,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,544.896,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PE,PE,4635.771,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3088.385,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,4717.734,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PN,PN,1972.801,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PS,PS,5147.612,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,174.101,False
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,397.899,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,114.808,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,96.371,True
8/1/2025 2:00:00 PM,8/1/2025 10:00:00 AM,RTO,RTO,RTO,RTO,97565.622,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1231.961,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4512.697,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3433.982,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,650.903,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8047.322,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,AP,AP,5668.790,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,BC,BC,3597.657,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,CE,CE,11894.921,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,DAY,DAY,2119.847,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,3233.437,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,16511.400,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2270.623,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1606.066,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,32.178,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1594.352,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,JC,JC,2727.494,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,ME,ME,1823.491,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7539.105,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,23.000,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,560.472,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PE,PE,4662.623,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3123.135,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,4784.717,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PN,PN,2013.678,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PS,PS,5235.342,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,180.671,False
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PEP,SMECO,400.291,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,PL,UGI,115.327,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RFC,MIDATL,AE,VMEU,98.101,True
8/1/2025 3:00:00 PM,8/1/2025 11:00:00 AM,RTO,RTO,RTO,RTO,99693.583,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1246.730,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4565.173,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3429.246,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPKPT,657.811,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8182.737,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,AP,AP,5781.132,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,BC,BC,3633.603,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,CE,CE,12298.993,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,DAY,DAY,2166.137,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,DEOK,DEOK,3308.013,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,SERC,SOUTH,DOM,DOM,16572.292,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2276.761,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,DUQ,DUQ,1664.864,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,DPL,EASTON,31.778,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,SERC,WEST,EKPC,EKPC,1672.682,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,JC,JC,2749.574,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,ME,ME,1846.575,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7654.215,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,OVEC,OVEC,31.000,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,WEST,ATSI,PAPWR,569.969,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PE,PE,4689.440,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3154.069,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,4793.084,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PN,PN,2008.775,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PS,PS,5318.289,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,RECO,RECO,185.377,False
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PEP,SMECO,404.110,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,PL,UGI,116.478,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RFC,MIDATL,AE,VMEU,96.864,True
8/1/2025 4:00:00 PM,8/1/2025 12:00:00 PM,RTO,RTO,RTO,RTO,101105.771,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1246.108,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4589.852,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3506.786,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPKPT,661.811,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8376.673,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,AP,AP,5893.405,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,BC,BC,3696.659,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,CE,CE,12691.622,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,DAY,DAY,2250.315,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,DEOK,DEOK,3398.062,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,SERC,SOUTH,DOM,DOM,16675.864,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2276.562,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,DUQ,DUQ,1733.427,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,DPL,EASTON,31.274,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,SERC,WEST,EKPC,EKPC,1653.343,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,JC,JC,2713.507,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,ME,ME,1877.208,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7889.456,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,OVEC,OVEC,24.000,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,WEST,ATSI,PAPWR,582.897,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PE,PE,4742.415,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3101.886,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,4858.217,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PN,PN,2050.976,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PS,PS,5357.723,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,RECO,RECO,186.768,False
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PEP,SMECO,402.074,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,PL,UGI,120.051,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RFC,MIDATL,AE,VMEU,95.816,True
8/1/2025 5:00:00 PM,8/1/2025 1:00:00 PM,RTO,RTO,RTO,RTO,102684.757,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1232.802,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4596.551,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3591.299,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPKPT,667.893,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8561.015,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,AP,AP,5940.696,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,BC,BC,3732.951,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,CE,CE,12993.726,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,DAY,DAY,2264.657,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,DEOK,DEOK,3477.141,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,SERC,SOUTH,DOM,DOM,16630.674,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2281.650,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,DUQ,DUQ,1764.101,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,DPL,EASTON,31.176,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,SERC,WEST,EKPC,EKPC,1693.460,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,JC,JC,2679.974,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,ME,ME,1873.480,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7834.842,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,27.000,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,592.467,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PE,PE,4732.930,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3126.901,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4853.594,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PN,PN,2011.837,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PS,PS,5358.793,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,182.779,False
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,399.176,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,122.277,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,95.960,True
8/1/2025 6:00:00 PM,8/1/2025 2:00:00 PM,RTO,RTO,RTO,RTO,103351.802,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1231.214,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4541.718,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3581.538,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,671.768,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8637.261,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,AP,AP,5973.177,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,BC,BC,3753.160,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,CE,CE,13115.298,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,DAY,DAY,2277.229,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,3551.490,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,16677.155,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2259.528,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,1798.710,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,30.673,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,1765.350,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,JC,JC,2706.308,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1844.407,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7882.345,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,24.000,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,578.141,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4683.331,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3119.612,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4860.642,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1995.279,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PS,PS,5295.887,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,183.482,False
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,401.679,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,125.363,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,95.839,True
8/1/2025 7:00:00 PM,8/1/2025 3:00:00 PM,RTO,RTO,RTO,RTO,103661.584,False
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1257.390,False
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4541.581,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3545.509,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,672.133,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,8709.811,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,AP,AP,6037.402,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,MIDATL,BC,BC,3794.616,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,CE,CE,13194.644,True
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,DAY,DAY,2307.561,False
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,3650.792,False
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,16715.435,False
8/1/2025 8:00:00 PM,8/1/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2281.877,False
